Full_Tag,Yield_Count
Mnemosyne::First_Aid::Hematology_And_Oncology::Pharmacology::Thrombolytics,1
Mnemosyne::First_Aid::Psychiatry::Pathology::Schizophrenia_Spectrum_Disorders,1
Mnemosyne::First_Aid::Psychiatry::Pathology::Diagnostic_Criteria_By_Symptom_Duration,1
Mnemosyne::First_Aid::Psychiatry::Pathology::Psychosis,1
Mnemosyne::First_Aid::Endocrine::Pharmacology::Thionamides,1
Mnemosyne::First_Aid::Respiratory::Pathology::Mesothelioma,1
Mnemosyne::First_Aid::Respiratory::Pathology::Pulmonary_Emboli,1
Mnemosyne::First_Aid::Psychiatry::Pathology::Factitious_Disorders,1
Mnemosyne::First_Aid::Renal::Physiology::Glomerular_Filtration_Rate,1
Mnemosyne::First_Aid::Renal::Embryology::Potter_Sequence,1
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Pathology::Osteopetrosis",1
Mnemosyne::First_Aid::Reproductive::Pathology::Androgen_Insensitivity_Syndrome,1
Mnemosyne::First_Aid::Microbiology::Virology::HIV_Diagnosis,1
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Lynch_Syndrome,1
Mnemosyne::First_Aid::Psychiatry::Pathology::Delirium,1
Mnemosyne::First_Aid::Cardiovascular::Pathology::Acute_Pericarditis,1
Mnemosyne::First_Aid::Biochemistry::Metabolism::Amino_Acid_Derivatives,1
Mnemosyne::First_Aid::Endocrine::Pathology::Carcinoid_Tumors,1
Mnemosyne::First_Aid::Renal::Physiology::Filtration,1
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Ulcer_Complications,1
Mnemosyne::First_Aid::Immunology::Cellular_Components::Immune_Privilege,1
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Pathology::Polymyositis/Dermatomyositis",1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pharmacology::Triptans,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pathology::Headaches,1
Mnemosyne::First_Aid::Microbiology::Systems::Bugs_Causing_Food-Borne_Illness,1
Mnemosyne::First_Aid::Hematology_And_Oncology::Pathology::RBC_Morphology,1
Mnemosyne::First_Aid::Reproductive::Embryology::Teratogens,1
Mnemosyne::First_Aid::Reproductive::Embryology::Fetal_Alcohol_Syndrome,1
Mnemosyne::First_Aid::Reproductive::Pharmacology::Combined_Contraception,1
Mnemosyne::First_Aid::Immunology::Lymphoid_Structures::Lymphatic_Drainage_Associations,1
Mnemosyne::First_Aid::Cardiovascular::Physiology::Pressure-Volume_Loops_And_Cardiac_Cycle,1
Mnemosyne::First_Aid::Pathology::Inflammation::Leukocyte_Extravasation,1
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Pathology::Common_Pediatric_Fractures",1
Mnemosyne::First_Aid::Cardiovascular::Pharmacology::Digoxin,1
Mnemosyne::First_Aid::Psychiatry::Pharmacology::Antipsychotics,1
Mnemosyne::First_Aid::Renal::Physiology::Features_Of_Renal_Disorders,1
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Dermatology::Pigmented_Skin_Disorders",1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Anatomy_And_Physiology::Cranial_Nerve_Reflexes,1
Mnemosyne::First_Aid::Respiratory::Physiology::Ventilation,1
Mnemosyne::First_Aid::Pharmacology::Autonomic_Drugs::Cholinomimetic_Agents,1
