Full_Tag,Yield_Count
Mnemosyne::First_Aid::Psychiatry::Pathology::Psychosis,2
Mnemosyne::First_Aid::Microbiology::Antimicrobials::Sulfonamides,2
Mnemosyne::First_Aid::Reproductive::Pathology::Other_Disorders_Of_Sex_Development,2
Mnemosyne::First_Aid::Hematology_And_Oncology::Pharmacology::Alkylating_Agents,2
Mnemosyne::First_Aid::Respiratory::Physiology::Lung_Volumes_And_Capacities,2
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Dermatology::Vascular_Tumors_Of_Skin",2
Mnemosyne::First_Aid::Reproductive::Pathology::Hypertension_In_Pregnancy,2
Mnemosyne::First_Aid::Biochemistry::Metabolism::Ornithine_Transcarbamylase_Deficiency,2
Mnemosyne::First_Aid::Microbiology::Virology::Viral_Genetics,2
Mnemosyne::First_Aid::Renal::Physiology::Hormones_Acting_On_Kidney,2
Mnemosyne::First_Aid::Hematology_And_Oncology::Pathology::RBC_Inclusions,2
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pharmacology::Insomnia_Therapy,2
Mnemosyne::First_Aid::Renal::Physiology::Features_Of_Renal_Disorders,2
Mnemosyne::First_Aid::Psychiatry::Pathology::Sexual_Dysfunction,2
Mnemosyne::First_Aid::Microbiology::Virology::HSV_Identification,2
Mnemosyne::First_Aid::Reproductive::Pathology::Testicular_Torsion,2
Mnemosyne::First_Aid::Biochemistry::Metabolism::TCA_Cycle,2
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pharmacology::Skeletal_Muscle_Relaxants,2
Mnemosyne::First_Aid::Immunology::Immune_Responses::Antigen_Type_And_Memory,2
Mnemosyne::First_Aid::Biochemistry::Molecular::Chromatin_Structure,2
Mnemosyne::First_Aid::Reproductive::Pathology::Uterine_Conditions,2
Mnemosyne::First_Aid::Reproductive::Embryology::Orofacial_Clefts,2
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Anatomy_And_Physiology::Clinical_Reflexes,2
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pharmacology::Parkinson_Disease_Therapy,2
Mnemosyne::First_Aid::Respiratory::Pharmacology::H1-Blockers,2
Mnemosyne::First_Aid::Psychiatry::Pathology::Generalized_Anxiety_Disorder,2
Mnemosyne::First_Aid::Gastrointestinal::Pharmacology::Misoprostol,2
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Dermatology::Dermatologic_Macroscopic_Terms",2
Mnemosyne::First_Aid::Respiratory::Pathology::Flow-Volume_Loops,2
Mnemosyne::First_Aid::Pathology::Neoplasia::Cancer_Epidemiology,2
Mnemosyne::First_Aid::Gastrointestinal::Embryology::Intestinal_Atresia,2
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pharmacology::Neuromuscular_Blocking_Drugs,2
Mnemosyne::First_Aid::Respiratory::Pathology::Deep_Venous_Thrombosis,2
Mnemosyne::First_Aid::Gastrointestinal::Physiology::Carbohydrate_Absorption,2
Mnemosyne::First_Aid::Microbiology::Virology::Measles_(Rubeola)_Virus,2
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Anatomy_And_Physiology::Mastication_Muscles,2
Mnemosyne::First_Aid::Reproductive::Pathology::Prostatitis,2
Mnemosyne::First_Aid::Pharmacology::Autonomic_Drugs::Autonomic_Drugs,2
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Pathology::Achondroplasia",2
Mnemosyne::First_Aid::Pathology::Cellular_Injury::Ionizing_Radiation_Toxicity,2
Mnemosyne::First_Aid::Hematology_And_Oncology::Pathology::Hereditary_Thrombophilias,2
Mnemosyne::First_Aid::Reproductive::Physiology::Neonatal_Birth_Weight,2
Mnemosyne::First_Aid::Endocrine::Pharmacology::Levothyroxine_And_Liothyronine,2
Mnemosyne::First_Aid::Renal::Physiology::Kidney_Hormone_Functions,2
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Ophthalmology::Horner_Syndrome,2
Mnemosyne::First_Aid::Cardiovascular::Physiology::Atrial_Natriuretic_Peptide,2
Mnemosyne::First_Aid::Microbiology::Virology::Viral_Envelopes,2
Mnemosyne::First_Aid::Microbiology::Virology::Picornavirus,2
Mnemosyne::First_Aid::Reproductive::Pathology::Androgen_Insensitivity_Syndrome,2
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Pharmacology::Gout_Drugs",2
Mnemosyne::First_Aid::Biochemistry::Cellular::Cilia_Structure,2
Mnemosyne::First_Aid::Psychiatry::Psychology::Ego_Defenses,2
Mnemosyne::First_Aid::Endocrine::Anatomy::Endocrine_Pancreas_Cell_Types,2
Mnemosyne::First_Aid::Pharmacology::Toxicities_And_Side_Effects::Drug_Reactions—Neurologic,2
"Mnemosyne::First_Aid::Hematology_And_Oncology::Pathology::Normocytic,_Normochromic_Anemias",2
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Molecular_Pathogenesis_Of_Colorectal_Cancer,2
Mnemosyne::First_Aid::Microbiology::Parasitology::Nematode_Routes_Of_Infection,2
Mnemosyne::First_Aid::Reproductive::Pathology::Benign_Breast_Diseases,2
Mnemosyne::First_Aid::Respiratory::Pharmacology::Pseudoephedrine_&_Phenylephrine,2
Mnemosyne::First_Aid::Hematology_And_Oncology::Anatomy::Mast_Cells,2
Mnemosyne::First_Aid::Pharmacology::Autonomic_Drugs::Acetylcholine_Receptors,2
Mnemosyne::First_Aid::Psychiatry::Pathology::Mood_Disorder,2
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pathology::Facial_Nerve_Lesions,2
Mnemosyne::First_Aid::Biochemistry::Molecular::Functional_Organization_Of_A_Eukaryotic_Gene,2
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Pathology::Polymyalgia_Rheumatica",2
Mnemosyne::First_Aid::Renal::Pathology::Urothelial_Carcinoma_Of_The_Bladder,2
Mnemosyne::First_Aid::Psychiatry::Pharmacology::Pharmacotherapies_For_Smoking_Cessation,2
Mnemosyne::First_Aid::Respiratory::Physiology::Methemoglobin,2
Mnemosyne::First_Aid::Reproductive::Physiology::Abnormal_Uterine_Bleeding,2
Mnemosyne::First_Aid::Reproductive::Physiology::Estrogen,2
Mnemosyne::First_Aid::Renal::Pathology::Nephroblastoma,2
Mnemosyne::First_Aid::Respiratory::Pathology::Atelectasis,2
Mnemosyne::First_Aid::Biochemistry::Molecular::RNA_Processing_(Eukaryotes),2
Mnemosyne::First_Aid::Microbiology::Antimicrobials::Antiviral_Therapy,2
Mnemosyne::First_Aid::Hematology_And_Oncology::Pharmacology::Thrombolytics,2
Mnemosyne::First_Aid::Renal::Pharmacology::Diuretics_Site_Of_Action,2
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Anatomy_And_Physiology::Landmark_Dermatomes,2
Mnemosyne::First_Aid::Reproductive::Embryology::Important_Genes_Of_Embryogenesis,2
Mnemosyne::First_Aid::Reproductive::Pathology::5α-Reductase_Deficiency,2
Mnemosyne::First_Aid::Psychiatry::Pharmacology::Tricyclic_Antidepressants,2
Mnemosyne::First_Aid::Public_Health_Sciences::Epidemiology_And_Biostatistics::Statistical_Hypothesis_Testing,2
Mnemosyne::First_Aid::Microbiology::Basic_Bacteriology::Special_Culture_Requirements,2
Mnemosyne::First_Aid::Reproductive::Pathology::Benign_Scrotal_Lesions,2
Mnemosyne::First_Aid::Pathology::Neoplasia::Important_Immunohistochemical_Stains,2
Mnemosyne::First_Aid::Immunology::Immune_Responses::Anergy,2
Mnemosyne::First_Aid::Microbiology::Systems::Infections_Causing_Brain_Abscess,2
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Anatomy_And_Physiology::Ankle_Sprains",2
Mnemosyne::First_Aid::Public_Health_Sciences::Epidemiology_And_Biostatistics::Statistical_Versus_Clinical_Significance,2
Mnemosyne::First_Aid::Microbiology::Clinical_Bacteriology::Diagnosing_Syphilis,2
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Lynch_Syndrome,2
Mnemosyne::First_Aid::Public_Health_Sciences::Epidemiology_And_Biostatistics::Receiver_Operating_Characteristic_Curve,2
Mnemosyne::First_Aid::Microbiology::Clinical_Bacteriology::Gram-Negative_Lab_Algorithm,2
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Anatomy_And_Physiology::Meninges,2
Mnemosyne::First_Aid::Endocrine::Pathology::Acromegaly,2
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Pathology::Common_Pediatric_Fractures",2
Mnemosyne::First_Aid::Immunology::Lymphoid_Structures::Lymphatic_Drainage_Associations,2
Mnemosyne::First_Aid::Reproductive::Anatomy::Seminiferous_Tubules,2
Mnemosyne::First_Aid::Reproductive::Pathology::Sex_Chromosome_Disorders,2
Mnemosyne::First_Aid::Reproductive::Pathology::Ovarian_Cysts,2
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Pathology::Calcium_Pyrophosphate_Deposition_Disease",2
Mnemosyne::First_Aid::Microbiology::Basic_Bacteriology::Main_Features_Of_Exotoxins_And_Endotoxins,2
Mnemosyne::First_Aid::Hematology_And_Oncology::Pathology::Leukemoid_Reaction_Versus_Chronic_Myelogenous_Leukemia,2
Mnemosyne::First_Aid::Respiratory::Pathology::Lung_Abscess,2
Mnemosyne::First_Aid::Pathology::Cellular_Injury::Ischemia,2
Mnemosyne::First_Aid::Reproductive::Pharmacology::Hormone_Replacement_Therapy,2
Mnemosyne::First_Aid::Public_Health_Sciences::Ethics::Advance_Directives,2
Mnemosyne::First_Aid::Cardiovascular::Pathology::Aortic_Dissection,2
Mnemosyne::First_Aid::Pathology::Neoplasia::Serum_Tumor_Markers,2
Mnemosyne::First_Aid::Microbiology::Antimicrobials::Metronidazole,2
Mnemosyne::First_Aid::Psychiatry::Pathology::Manic_Episode,2
Mnemosyne::First_Aid::Biochemistry::Cellular::Sodium-Potassium_Pump,2
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Embryology::Neural_Development,2
Mnemosyne::First_Aid::Reproductive::Pharmacology::Gonadotropin-Releasing_Hormone_Analogs,2
Mnemosyne::First_Aid::Respiratory::Pathology::Superior_Vena_Cava_Syndrome,2
Mnemosyne::First_Aid::Microbiology::Systems::Pelvic_Inflammatory_Disease,2
Mnemosyne::First_Aid::Immunology::Immunosuppressants::Therapeutic_Antibodies,2
Mnemosyne::First_Aid::Respiratory::Pathology::Sarcoidosis,2
Mnemosyne::First_Aid::Psychiatry::Pharmacology::Central_Nervous_System_Stimulants,2
Mnemosyne::First_Aid::Pharmacology::Autonomic_Drugs::Anticholinesterase_Poisoning,2
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Anatomy_And_Physiology::Astrocytes,2
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Nonalcoholic_Fatty_Liver_Disease,2
Mnemosyne::First_Aid::Microbiology::Virology::Mumps_Virus,2
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Biliary_Tract_Disease,2
Mnemosyne::First_Aid::Renal::Pathology::Nomenclature_Of_Glomerular_Disorders,2
Mnemosyne::First_Aid::Gastrointestinal::Embryology::Hypertrophic_Pyloric_Stenosis,2
Mnemosyne::First_Aid::Hematology_And_Oncology::Pathology::Langerhans_Cell_Histiocytosis,2
Mnemosyne::First_Aid::Psychiatry::Pathology::Malingering_Versus_Factitious_Disorder_Versus_Somatic_Symptom_Disorders,2
Mnemosyne::First_Aid::Reproductive::Physiology::Human_Chorionic_Gonadotropin,2
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Other_Esophageal_Pathologies,2
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Embryology::Brain_Malformations,2
Mnemosyne::First_Aid::Reproductive::Embryology::Types_Of_Errors_In_Morphogenesis,2
Mnemosyne::First_Aid::Renal::Embryology::Potter_Sequence,1
Mnemosyne::First_Aid::Biochemistry::Laboratory_Techniques::Flow_Cytometry,1
Mnemosyne::First_Aid::Microbiology::Clinical_Bacteriology::Lactose-Fermenting_Enteric_Bacteria,1
Mnemosyne::First_Aid::Biochemistry::Laboratory_Techniques::Fluorescence_In_Situ_Hybridization,1
Mnemosyne::First_Aid::Microbiology::Clinical_Bacteriology::Corynebacterium_Diphtheriae,1
Mnemosyne::First_Aid::Psychiatry::Pathology::Panic_Disorder,1
Mnemosyne::First_Aid::Gastrointestinal::Embryology::Ventral_Wall_Defects,1
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Pathology::Osteopetrosis",1
Mnemosyne::First_Aid::Renal::Physiology::Juxtaglomerular_Apparatus,1
Mnemosyne::First_Aid::Respiratory::Pathology::Mesothelioma,1
Mnemosyne::First_Aid::Reproductive::Embryology::Twin-Twin_Transfusion_Syndrome,1
Mnemosyne::First_Aid::Respiratory::Pathology::Natural_History_Of_Lobar_Pneumonia,1
Mnemosyne::First_Aid::Cardiovascular::Physiology::Starling_Curves,1
Mnemosyne::First_Aid::Cardiovascular::Pharmacology::Hypertensive_Emergency,1
Mnemosyne::First_Aid::Cardiovascular::Pharmacology::Calcium_Channel_Blockers,1
Mnemosyne::First_Aid::Biochemistry::Nutrition::Vitamin_B6,1
Mnemosyne::First_Aid::Microbiology::Antimicrobials::Antituberculous_Drugs,1
Mnemosyne::First_Aid::Gastrointestinal::Embryology::Tracheoesophageal_Anomalies,1
Mnemosyne::First_Aid::Biochemistry::Metabolism::Hexokinase_Versus_Glucokinase,1
Mnemosyne::First_Aid::Biochemistry::Metabolism::Glycogen,1
Mnemosyne::First_Aid::Biochemistry::Metabolism::Glycogen_Regulation_By_Insulin_And_Glucagon/Epinephrine,1
Mnemosyne::First_Aid::Biochemistry::Genetics::Disorders_Of_Imprinting,1
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Biliary_Atresia,1
Mnemosyne::First_Aid::Gastrointestinal::Physiology::Vitamin_And_Mineral_Absorption,1
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Dermatology::Burn_Classification",1
Mnemosyne::First_Aid::Respiratory::Anatomy::Diaphragm_Structures,1
Mnemosyne::First_Aid::Microbiology::Clinical_Bacteriology::Salmonella_Versus_Shigella,1
Mnemosyne::First_Aid::Gastrointestinal::Embryology::Pancreas_And_Spleen_Embryology,1
Mnemosyne::First_Aid::Reproductive::Anatomy::Adnexal_Torsion,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Ophthalmology::Relative_Afferent_Pupillary_Defect,1
Mnemosyne::First_Aid::Biochemistry::Metabolism::Key_Enzymes_In_Lipid_Transport,1
Mnemosyne::First_Aid::Endocrine::Pathology::Cushing_Syndrome,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pathology::Friedreich_Ataxia,1
Mnemosyne::First_Aid::Hematology_And_Oncology::Pathology::Hodgkin_Lymphoma,1
Mnemosyne::First_Aid::Cardiovascular::Pharmacology::Antiarrhythmics—Calcium_Channel_Blockers_(Class_IV),1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Anatomy_And_Physiology::Neurons,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Ophthalmology::Normal_Eye_Anatomy,1
Mnemosyne::First_Aid::Endocrine::Pathology::Multiple_Endocrine_Neoplasias,1
Mnemosyne::First_Aid::Endocrine::Pathology::Thyroid_Cancer,1
Mnemosyne::First_Aid::Public_Health_Sciences::Communication_Skills::Use_Of_Interpreters,1
Mnemosyne::First_Aid::Microbiology::Clinical_Bacteriology::Listeria_Monocytogenes,1
Mnemosyne::First_Aid::Biochemistry::Laboratory_Techniques::Enzyme-Linked_Immunosorbent_Assay,1
Mnemosyne::First_Aid::Reproductive::Anatomy::Female_Reproductive_Epithelial_Histology,1
Mnemosyne::First_Aid::Cardiovascular::Pharmacology::Other_Antiarrhythmics,1
Mnemosyne::First_Aid::Reproductive::Embryology::Fetal_Alcohol_Syndrome,1
Mnemosyne::First_Aid::Immunology::Cellular_Components::Regulatory_T_Cells,1
Mnemosyne::First_Aid::Cardiovascular::Physiology::Cardiac_Output_Equations,1
Mnemosyne::First_Aid::Reproductive::Pharmacology::Antiandrogens,1
Mnemosyne::First_Aid::Pharmacology::Toxicities_And_Side_Effects::Sulfa_Drugs,1
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Anatomy_And_Physiology::Arm_Abduction",1
Mnemosyne::First_Aid::Microbiology::Clinical_Bacteriology::Bordetella_Pertussis,1
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Budd-Chiari_Syndrome,1
Mnemosyne::First_Aid::Psychiatry::Pathology::Child_Abuse,1
Mnemosyne::First_Aid::Microbiology::Virology::Viral_Structure-General_Features,1
Mnemosyne::First_Aid::Biochemistry::Metabolism::Disorders_Of_Galactose_Metabolism,1
Mnemosyne::First_Aid::Immunology::Lymphoid_Structures::Lymph_Node,1
Mnemosyne::First_Aid::Renal::Pharmacology::Mannitol,1
Mnemosyne::First_Aid::Renal::Pathology::Squamous_Cell_Carcinoma_Of_The_Bladder,1
Mnemosyne::First_Aid::Reproductive::Embryology::Genital_Embryology,1
Mnemosyne::First_Aid::Microbiology::Clinical_Bacteriology::Leptospira_Interrogans,1
Mnemosyne::First_Aid::Psychiatry::Pathology::Amnesias,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Otology::Auditory_Anatomy_And_Physiology,1
Mnemosyne::First_Aid::Immunology::Immune_Responses::Passive_Versus_Active_Immunity,1
Mnemosyne::First_Aid::Microbiology::Antimicrobials::Protein_Synthesis_Inhibitors,1
Mnemosyne::First_Aid::Endocrine::Pathology::Thyroid_Adenoma,1
Mnemosyne::First_Aid::Microbiology::Virology::Viral_Genomes,1
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Pathology::Sjögren_Syndrome",1
Mnemosyne::First_Aid::Microbiology::Systems::Healthcare-Associated_Infections,1
Mnemosyne::First_Aid::Gastrointestinal::Physiology::Locations_Of_Gastrointestinal_Secretory_Cells,1
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Pathology::Systemic_Juvenile_Idiopathic_Arthritis",1
Mnemosyne::First_Aid::Biochemistry::Laboratory_Techniques::Molecular_Cloning,1
Mnemosyne::First_Aid::Renal::Anatomy::Glomerular_Anatomy,1
Mnemosyne::First_Aid::Microbiology::Clinical_Bacteriology::Haemophilus_Influenzae,1
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Anatomy_And_Physiology::Neurovascular_Pairing",1
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Pathology::Psoas_Abscess",1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Ophthalmology::Refractive_Errors,1
Mnemosyne::First_Aid::Respiratory::Embryology::Lung_Development,1
Mnemosyne::First_Aid::Biochemistry::Metabolism::Major_Apolipoproteins,1
Mnemosyne::First_Aid::Cardiovascular::Pathology::Arteriosclerosis,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pharmacology::Capsaicin,1
Mnemosyne::First_Aid::Reproductive::Embryology::Pharyngeal_Cleft_Derivatives,1
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Pathology::Clavicle_Fractures",1
Mnemosyne::First_Aid::Biochemistry::Molecular::Genetic_Code_Features,1
Mnemosyne::First_Aid::Gastrointestinal::Pharmacology::Antiemetics,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Anatomy_And_Physiology::Vomiting_Center,1
Mnemosyne::First_Aid::Psychiatry::Psychology::Grief,1
Mnemosyne::First_Aid::Biochemistry::Metabolism::Glucose-6-Phosphate_Dehydrogenase_Deficiency,1
Mnemosyne::First_Aid::Immunology::Lymphoid_Structures::Thymus,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Embryology::Syringomyelia,1
Mnemosyne::First_Aid::Pathology::Neoplasia::P-Glycoprotein,1
Mnemosyne::First_Aid::Pharmacology::Autonomic_Drugs::Micturition_Control,1
Mnemosyne::First_Aid::Psychiatry::Pathology::Peripartum_Mood_Disturbances,1
Mnemosyne::First_Aid::Public_Health_Sciences::Epidemiology_And_Biostatistics::Bradford_Hill_Criteria,1
Mnemosyne::First_Aid::Biochemistry::Molecular::Nucleotides,1
Mnemosyne::First_Aid::Cardiovascular::Pathology::Constrictive_Pericarditis,1
Mnemosyne::First_Aid::Cardiovascular::Pathology::Kussmaul_Sign,1
Mnemosyne::First_Aid::Cardiovascular::Embryology::Heart_Morphogenesis,1
Mnemosyne::First_Aid::Microbiology::Virology::HIV_Diagnosis,1
Mnemosyne::First_Aid::Renal::Physiology::Glucose_Clearance,1
Mnemosyne::First_Aid::Microbiology::Basic_Bacteriology::Cell_Envelope,1
Mnemosyne::First_Aid::Biochemistry::Laboratory_Techniques::Polymerase_Chain_Reaction,1
Mnemosyne::First_Aid::Reproductive::Embryology::Descent_Of_Testes_And_Ovaries,1
Mnemosyne::First_Aid::Microbiology::Systems::Common_Vaginal_Infections,1
Mnemosyne::First_Aid::Microbiology::Clinical_Bacteriology::Gardnerella_Vaginalis,1
Mnemosyne::First_Aid::Public_Health_Sciences::Quality_And_Safety::Safety_Culture,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pharmacology::Glaucoma_Therapy,1
Mnemosyne::First_Aid::Reproductive::Pathology::Postpartum_Hemorrhage,1
Mnemosyne::First_Aid::Psychiatry::Pharmacology::Monoamine_Oxidase_Inhibitors,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Anatomy_And_Physiology::Microglia,1
Mnemosyne::First_Aid::Pathology::Aging::Lipofuscin,1
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Appendicitis,1
Mnemosyne::First_Aid::Renal::Physiology::Effective_Renal_Plasma_Flow,1
Mnemosyne::First_Aid::Renal::Physiology::Renal_Clearance,1
Mnemosyne::First_Aid::Renal::Physiology::Calculation_Of_Reabsorption_And_Secretion_Rate,1
Mnemosyne::First_Aid::Psychiatry::Psychology::Transference_And_Countertransference,1
Mnemosyne::First_Aid::Hematology_And_Oncology::Pharmacology::Heparin_Versus_Warfarin,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pharmacology::Benzodiazepines,1
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Meckel_Diverticulum,1
Mnemosyne::First_Aid::Reproductive::Physiology::Precocious_Puberty,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Anatomy_And_Physiology::Blood-Brain_Barrier,1
Mnemosyne::First_Aid::Reproductive::Pathology::Primary_Ovarian_Insufficiency,1
Mnemosyne::First_Aid::Endocrine::Pathology::Hyperaldosteronism,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pathology::Phantom_Limb_Pain,1
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Hirschsprung_Disease,1
Mnemosyne::First_Aid::Public_Health_Sciences::Healthcare_Delivery::Palliative_Care,1
Mnemosyne::First_Aid::Public_Health_Sciences::Epidemiology_And_Biostatistics::Confounding_Versus_Effect_Modification,1
Mnemosyne::First_Aid::Hematology_And_Oncology::Pathology::Reticulocyte_Production_Index,1
Mnemosyne::First_Aid::Biochemistry::Metabolism::Activated_Carriers,1
Mnemosyne::First_Aid::Hematology_And_Oncology::Anatomy::Basophils,1
Mnemosyne::First_Aid::Cardiovascular::Pharmacology::Antiarrhythmics—Potassium_Channel_Blockers_(Class_III),1
Mnemosyne::First_Aid::Reproductive::Pharmacology::Antiprogestins,1
Mnemosyne::First_Aid::Reproductive::Pharmacology::Progestins,1
Mnemosyne::First_Aid::Respiratory::Physiology::Response_To_Exercise,1
Mnemosyne::First_Aid::Microbiology::Clinical_Bacteriology::Gram-Positive_Lab_Algorithm,1
Mnemosyne::First_Aid::Respiratory::Pathology::Pancoast_Tumor,1
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Anatomy_And_Physiology::Wrist_Region",1
Mnemosyne::First_Aid::Public_Health_Sciences::Ethics::Ventilator-Assisted_Life_Support,1
Mnemosyne::First_Aid::Microbiology::Antimicrobials::Macrolides,1
Mnemosyne::First_Aid::Cardiovascular::Embryology::Aortic_Arch_Derivatives,1
Mnemosyne::First_Aid::Cardiovascular::Pharmacology::Cardiovascular_Agents_And_Molecular_Targets,1
Mnemosyne::First_Aid::Microbiology::Virology::Severe_Acute_Respiratory_Syndrome_Coronavirus_2,1
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Cholangiocarcinoma,1
Mnemosyne::First_Aid::Microbiology::Virology::Hepatitis_Serologic_Markers,1
Mnemosyne::First_Aid::Biochemistry::Cellular::Elastin,1
Mnemosyne::First_Aid::Microbiology::Mycology::Pneumocystis_Jirovecii,1
Mnemosyne::First_Aid::Endocrine::Embryology::Thyroid_Development,1
Mnemosyne::First_Aid::Psychiatry::Pharmacology::Atypical_Antidepressants,1
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Barrett_Esophagus,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pathology::Trigeminal_Neuralgia,1
Mnemosyne::First_Aid::Pathology::Neoplasia::Cachexia,1
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Intussusception,1
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Dermatology::Seborrheic_Dermatitis",1
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Autoimmune_Hepatitis,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Anatomy_And_Physiology::Cranial_Nerves_And_Vessel_Pathways,1
Mnemosyne::First_Aid::Biochemistry::Nutrition::Zinc,1
Mnemosyne::First_Aid::Hematology_And_Oncology::Pharmacology::Chemotoxicity_Amelioration,1
Mnemosyne::First_Aid::Reproductive::Embryology::Neonatal_Abstinence_Syndrome,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Anatomy_And_Physiology::Thalamus,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pathology::Central_Poststroke_Pain,1
Mnemosyne::First_Aid::Public_Health_Sciences::Epidemiology_And_Biostatistics::Precision_Versus_Accuracy,1
Mnemosyne::First_Aid::Microbiology::Clinical_Bacteriology::Burkholderia_Cepacia_Complex,1
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Pathology::Raynaud_Phenomenon",1
Mnemosyne::First_Aid::Cardiovascular::Pathology::Hereditary_Hemorrhagic_Telangiectasia,1
Mnemosyne::First_Aid::Immunology::Immunosuppressants::Recombinant_Cytokines_And_Clinical_Uses,1
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Pathology::Scleroderma",1
Mnemosyne::First_Aid::Biochemistry::Metabolism::Maple_Syrup_Urine_Disease,1
Mnemosyne::First_Aid::Reproductive::Anatomy::Pelvic_Organ_Prolapse,1
Mnemosyne::First_Aid::Hematology_And_Oncology::Pathology::Mixed_Platelet_And_Coagulation_Disorders,1
Mnemosyne::First_Aid::Microbiology::Systems::Osteomyelitis,1
Mnemosyne::First_Aid::Microbiology::Antimicrobials::Antimycobacterial_Therapy,1
Mnemosyne::First_Aid::Microbiology::Antimicrobials::Ganciclovir,1
Mnemosyne::First_Aid::Psychiatry::Pharmacology::Medically_Supervised_Opioid_Withdrawal_And_Relapse_Prevention,1
Mnemosyne::First_Aid::Renal::Physiology::Filtration,1
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Pathology::Myositis_Ossificans",1
Mnemosyne::First_Aid::Renal::Pharmacology::Angiotensin_II_Receptor_Blockers,1
Mnemosyne::First_Aid::Endocrine::Pharmacology::Thionamides,1
Mnemosyne::First_Aid::Reproductive::Pharmacology::Copper_Intrauterine_Device,1
