Full_Tag,Yield_Count
Mnemosyne::First_Aid::Reproductive::Anatomy::Pelvic_Organ_Prolapse,5
Mnemosyne::First_Aid::Psychiatry::Pharmacology::Pharmacotherapies_For_Smoking_Cessation,5
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Dermatology::Epithelial_Cell_Junctions",5
Mnemosyne::First_Aid::Cardiovascular::Pathology::High-Output_Heart_Failure,5
Mnemosyne::First_Aid::Hematology_And_Oncology::Pathology::RBC_Morphology,5
Mnemosyne::First_Aid::Renal::Pathology::Nephritic_Syndrome,5
Mnemosyne::First_Aid::Microbiology::Clinical_Bacteriology::Mycobacteria,5
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pathology::Other_Demyelinating_And_Dysmyelinating_Disorders,4
Mnemosyne::First_Aid::Psychiatry::Pathology::Child_Abuse,4
Mnemosyne::First_Aid::Hematology_And_Oncology::Pharmacology::Antitumor_Antibiotics,4
Mnemosyne::First_Aid::Reproductive::Pathology::Hydatidiform_Mole,4
Mnemosyne::First_Aid::Microbiology::Systems::TORCH_Infections,4
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Anatomy_And_Physiology::Schwann_Cells,4
Mnemosyne::First_Aid::Pharmacology::Autonomic_Drugs::Anticholinesterase_Poisoning,4
Mnemosyne::First_Aid::Pathology::Neoplasia::Cachexia,4
Mnemosyne::First_Aid::Immunology::Immune_Responses::Passive_Versus_Active_Immunity,4
Mnemosyne::First_Aid::Reproductive::Pathology::Sex_Chromosome_Disorders,4
Mnemosyne::First_Aid::Microbiology::Clinical_Bacteriology::Vibrio_Cholerae,4
Mnemosyne::First_Aid::Cardiovascular::Embryology::Fetal_Circulation,4
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Anatomy_And_Physiology::Thalamus,4
Mnemosyne::First_Aid::Pharmacology::Toxicities_And_Side_Effects::Drugs_Affecting_Pupil_Size,4
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Dermatology::Vascular_Tumors_Of_Skin",4
Mnemosyne::First_Aid::Immunology::Immune_Responses::Antigen_Type_And_Memory,4
Mnemosyne::First_Aid::Reproductive::Pathology::Placental_Disorders,4
Mnemosyne::First_Aid::Endocrine::Pathology::Pancreatic_Islet_Cell_Tumors,4
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Ophthalmology::Lens_Disorders,4
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Volvulus,4
Mnemosyne::First_Aid::Microbiology::Clinical_Bacteriology::Streptococcus_Pyogenes_(Group_A_Streptococci),4
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Pathology::Common_Knee_Conditions",4
Mnemosyne::First_Aid::Respiratory::Physiology::Work_Of_Breathing,4
Mnemosyne::First_Aid::Biochemistry::Molecular::Splicing_Of_Pre-mRNA,4
Mnemosyne::First_Aid::Cardiovascular::Pathology::Acute_Coronary_Syndrome_Treatments,4
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Anatomy_And_Physiology::Cranial_Nerve_Reflexes,4
Mnemosyne::First_Aid::Microbiology::Virology::Paramyxoviruses,4
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Ophthalmology::Normal_Eye_Anatomy,4
Mnemosyne::First_Aid::Microbiology::Parasitology::Ectoparasites,4
Mnemosyne::First_Aid::Reproductive::Embryology::Types_Of_Errors_In_Morphogenesis,4
Mnemosyne::First_Aid::Microbiology::Clinical_Bacteriology::Lyme_Disease,4
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Benign_Neonatal_Hyperbilirubinemia,4
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Ophthalmology::Pupillary_Control,4
Mnemosyne::First_Aid::Reproductive::Pathology::Benign_Breast_Diseases,4
Mnemosyne::First_Aid::Microbiology::Antimicrobials::Trimethoprim,4
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Pathology::Common_Pediatric_Fractures",4
Mnemosyne::First_Aid::Respiratory::Pharmacology::Dextromethorphan,4
Mnemosyne::First_Aid::Psychiatry::Pathology::Factitious_Disorders,4
Mnemosyne::First_Aid::Endocrine::Pathology::Pheochromocytoma,4
Mnemosyne::First_Aid::Biochemistry::Cellular::Microtubule,4
Mnemosyne::First_Aid::Cardiovascular::Pharmacology::Calcium_Channel_Blockers,4
Mnemosyne::First_Aid::Pathology::Neoplasia::Hallmarks_Of_Cancer,4
Mnemosyne::First_Aid::Microbiology::Virology::Influenza_Viruses,4
Mnemosyne::First_Aid::Pharmacology::Autonomic_Drugs::Micturition_Control,4
Mnemosyne::First_Aid::Public_Health_Sciences::Epidemiology_And_Biostatistics::Statistical_Versus_Clinical_Significance,4
Mnemosyne::First_Aid::Pharmacology::Autonomic_Drugs::Autonomic_Drugs,4
Mnemosyne::First_Aid::Reproductive::Pathology::Varicocele,4
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Pathology::Polymyositis/Dermatomyositis",4
Mnemosyne::First_Aid::Microbiology::Antimicrobials::Aminoglycosides,4
Mnemosyne::First_Aid::Renal::Physiology::Filtration,4
Mnemosyne::First_Aid::Reproductive::Pathology::Polycystic_Ovarian_Syndrome,4
Mnemosyne::First_Aid::Respiratory::Pathology::Flow-Volume_Loops,4
Mnemosyne::First_Aid::Psychiatry::Pathology::Somatic_Symptom_And_Related_Disorders,4
Mnemosyne::First_Aid::Respiratory::Pathology::Atelectasis,4
Mnemosyne::First_Aid::Microbiology::Clinical_Bacteriology::Salmonella_Versus_Shigella,4
Mnemosyne::First_Aid::Reproductive::Pharmacology::Gonadotropin-Releasing_Hormone_Analogs,4
Mnemosyne::First_Aid::Public_Health_Sciences::Communication_Skills::Cultural_Formulation_Interview,4
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Pharmacology::TNF-α_Inhibitors",4
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Colonic_Polyps,4
Mnemosyne::First_Aid::Endocrine::Pathology::Multiple_Endocrine_Neoplasias,4
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Polyposis_Syndromes,4
Mnemosyne::First_Aid::Hematology_And_Oncology::Physiology::Hemoglobin_Electrophoresis,4
Mnemosyne::First_Aid::Renal::Pathology::Renal_Osteodystrophy,4
Mnemosyne::First_Aid::Cardiovascular::Physiology::Atrial_Natriuretic_Peptide,4
Mnemosyne::First_Aid::Psychiatry::Psychology::Grief,4
Mnemosyne::First_Aid::Respiratory::Pathology::Idiopathic_Pulmonary_Fibrosis,4
Mnemosyne::First_Aid::Biochemistry::Nutrition::Vitamin_B3,4
"Mnemosyne::First_Aid::Microbiology::Antimicrobials::Acyclovir,_Famciclovir,_Valacyclovir",4
Mnemosyne::First_Aid::Renal::Pathology::Acute_Cystitis,4
Mnemosyne::First_Aid::Cardiovascular::Pharmacology::Hypertensive_Emergency,4
Mnemosyne::First_Aid::Psychiatry::Pathology::Mood_Disorder,4
Mnemosyne::First_Aid::Biochemistry::Molecular::tRNA,4
Mnemosyne::First_Aid::Biochemistry::Molecular::RNA_Polymerases,4
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Dermatology::Cutaneous_Mycoses",4
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Ophthalmology::Ocular_Motility,4
Mnemosyne::First_Aid::Microbiology::Systems::Osteomyelitis,4
Mnemosyne::First_Aid::Biochemistry::Metabolism::Hexokinase_Versus_Glucokinase,4
Mnemosyne::First_Aid::Hematology_And_Oncology::Embryology::Hemolytic_Disease_Of_The_Fetus_And_Newborn,4
Mnemosyne::First_Aid::Microbiology::Antimicrobials::Antimicrobial_Therapy,4
Mnemosyne::First_Aid::Respiratory::Pathology::Sarcoidosis,4
Mnemosyne::First_Aid::Cardiovascular::Physiology::Starling_Curves,4
Mnemosyne::First_Aid::Public_Health_Sciences::Healthcare_Delivery::Palliative_Care,4
Mnemosyne::First_Aid::Microbiology::Antimicrobials::Antiprotozoal_Therapy,4
Mnemosyne::First_Aid::Psychiatry::Pharmacology::Antipsychotics,4
Mnemosyne::First_Aid::Psychiatry::Pathology::Psychosis,4
Mnemosyne::First_Aid::Pharmacology::Pharmacokinetics_And_Pharmacodynamics::Receptor_Binding,4
Mnemosyne::First_Aid::Reproductive::Embryology::Pharyngeal_Pouch_Derivatives,4
Mnemosyne::First_Aid::Biochemistry::Nutrition::Vitamin_K,3
Mnemosyne::First_Aid::Microbiology::Basic_Bacteriology::Special_Culture_Requirements,3
Mnemosyne::First_Aid::Reproductive::Physiology::Oogenesis,3
Mnemosyne::First_Aid::Hematology_And_Oncology::Pharmacology::Alkylating_Agents,3
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Pathology::Psoas_Abscess",3
Mnemosyne::First_Aid::Endocrine::Pathology::Lab_Values_In_Hypocalcemic_Disorders,3
Mnemosyne::First_Aid::Biochemistry::Molecular::Genetic_Code_Features,3
Mnemosyne::First_Aid::Renal::Pathology::Nephroblastoma,3
Mnemosyne::First_Aid::Respiratory::Pharmacology::Pulmonary_Hypertension_Drugs,3
Mnemosyne::First_Aid::Biochemistry::Nutrition::Vitamin_B1,3
Mnemosyne::First_Aid::Cardiovascular::Embryology::Heart_Embryology,3
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Dermatology::Estimation_Of_Body_Surface_Area",3
Mnemosyne::First_Aid::Psychiatry::Pathology::Amnesias,3
Mnemosyne::First_Aid::Biochemistry::Cellular::Rough_Endoplasmic_Reticulum,3
Mnemosyne::First_Aid::Microbiology::Antimicrobials::Antihelminthic_Therapy,3
Mnemosyne::First_Aid::Pharmacology::Toxicities_And_Side_Effects::Drug_Reactions—Hematologic,3
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pathology::Common_Cranial_Nerve_Lesions,3
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pharmacology::Anticonvulsants,3
Mnemosyne::First_Aid::Respiratory::Pathology::Superior_Vena_Cava_Syndrome,3
Mnemosyne::First_Aid::Microbiology::Antimicrobials::Protein_Synthesis_Inhibitors,3
Mnemosyne::First_Aid::Microbiology::Antimicrobials::Antimicrobials_To_Avoid_In_Pregnancy,3
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Pancreatic_Adenocarcinoma,3
Mnemosyne::First_Aid::Immunology::Lymphoid_Structures::Immune_System_Organs,3
Mnemosyne::First_Aid::Cardiovascular::Pathology::Aortic_Dissection,3
Mnemosyne::First_Aid::Renal::Physiology::Glucose_Clearance,3
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pharmacology::Malignant_Hyperthermia,3
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Anatomy_And_Physiology::Types_Of_Skeletal_Muscle_Fibers",3
Mnemosyne::First_Aid::Hematology_And_Oncology::Anatomy::Basophils,3
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Anatomy_And_Physiology::Signs_Of_Lumbosacral_Radiculopathy",3
Mnemosyne::First_Aid::Immunology::Cellular_Components::Functions_Of_Natural_Killer_Cells,3
Mnemosyne::First_Aid::Microbiology::Clinical_Bacteriology::Pseudomonas_Aeruginosa,3
Mnemosyne::First_Aid::Cardiovascular::Physiology::Normal_Resting_Cardiac_Pressures,3
Mnemosyne::First_Aid::Microbiology::Parasitology::Nematode_Routes_Of_Infection,3
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Esophageal_Cancer,3
Mnemosyne::First_Aid::Cardiovascular::Pathology::Cardiac_Tumors,3
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pathology::Trigeminal_Neuralgia,3
Mnemosyne::First_Aid::Respiratory::Physiology::Ventilation/Perfusion_Mismatch,3
Mnemosyne::First_Aid::Hematology_And_Oncology::Embryology::Fetal_Erythropoiesis,3
Mnemosyne::First_Aid::Respiratory::Physiology::Methemoglobin,3
Mnemosyne::First_Aid::Biochemistry::Molecular::Nucleotides,3
Mnemosyne::First_Aid::Microbiology::Virology::Viral_Envelopes,3
Mnemosyne::First_Aid::Microbiology::Clinical_Bacteriology::Helicobacter_Pylori,3
Mnemosyne::First_Aid::Reproductive::Embryology::Important_Genes_Of_Embryogenesis,3
Mnemosyne::First_Aid::Microbiology::Clinical_Bacteriology::Chlamydiae,3
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Gastric_Cancer,3
Mnemosyne::First_Aid::Respiratory::Physiology::Oxyhemoglobin_Dissociation_Curve,3
Mnemosyne::First_Aid::Biochemistry::Genetics::Fragile_X_Syndrome,3
Mnemosyne::First_Aid::Public_Health_Sciences::Ethics::Advance_Directives,3
"Mnemosyne::First_Aid::Hematology_And_Oncology::Pathology::Nonhemolytic,_Normocytic_Anemias",3
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Pharmacology::Bisphosphonates",3
Mnemosyne::First_Aid::Renal::Pharmacology::Loop_Diuretics,3
Mnemosyne::First_Aid::Microbiology::Antimicrobials::Chloroquine,3
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pathology::Aphasia,3
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Anatomy_And_Physiology::Neurovascular_Pairing",3
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Embryology::Neural_Tube_Defects,3
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pathology::Hydrocephalus,3
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Anatomy_And_Physiology::Ankle_Sprains",3
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pharmacology::Parkinson_Disease_Therapy,3
Mnemosyne::First_Aid::Biochemistry::Metabolism::Enzyme_Terminology,3
Mnemosyne::First_Aid::Microbiology::Virology::Measles_(Rubeola)_Virus,3
Mnemosyne::First_Aid::Reproductive::Pathology::Ovarian_Cysts,3
Mnemosyne::First_Aid::Hematology_And_Oncology::Pharmacology::Chemotoxicity_Amelioration,3
Mnemosyne::First_Aid::Respiratory::Physiology::Alveolar_Gas_Equation,3
Mnemosyne::First_Aid::Cardiovascular::Physiology::Splitting_Of_S2,3
Mnemosyne::First_Aid::Microbiology::Antimicrobials::Azoles,3
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Hemochromatosis,3
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Anatomy_And_Physiology::Vagal_Nuclei,3
Mnemosyne::First_Aid::Biochemistry::Laboratory_Techniques::Molecular_Cloning,3
Mnemosyne::First_Aid::Respiratory::Pharmacology::H1-Blockers,3
Mnemosyne::First_Aid::Renal::Pathology::Renal_Papillary_Necrosis,3
Mnemosyne::First_Aid::Microbiology::Basic_Bacteriology::Main_Features_Of_Exotoxins_And_Endotoxins,3
Mnemosyne::First_Aid::Microbiology::Virology::Hepatitis_Serologic_Markers,3
Mnemosyne::First_Aid::Respiratory::Pharmacology::Pseudoephedrine_&_Phenylephrine,3
Mnemosyne::First_Aid::Reproductive::Embryology::Male/Female_Genital_Homologs,3
Mnemosyne::First_Aid::Gastrointestinal::Embryology::Pancreas_And_Spleen_Embryology,3
Mnemosyne::First_Aid::Microbiology::Basic_Bacteriology::Spore-Forming_Bacteria,3
Mnemosyne::First_Aid::Microbiology::Parasitology::Trematodes_(Flukes),3
Mnemosyne::First_Aid::Gastrointestinal::Anatomy::Celiac_Trunk,3
Mnemosyne::First_Aid::Gastrointestinal::Pharmacology::Misoprostol,3
Mnemosyne::First_Aid::Pathology::Cellular_Injury::Ionizing_Radiation_Toxicity,3
Mnemosyne::First_Aid::Biochemistry::Metabolism::Phenylketonuria,3
Mnemosyne::First_Aid::Hematology_And_Oncology::Pathology::Leukemia_Versus_Lymphoma,3
Mnemosyne::First_Aid::Cardiovascular::Pharmacology::Antiarrhythmics—β-Blockers_(Class_II),3
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Pathology::Avascular_Necrosis_Of_Bone",3
Mnemosyne::First_Aid::Psychiatry::Psychology::Transference_And_Countertransference,3
Mnemosyne::First_Aid::Reproductive::Embryology::Amniotic_Fluid,3
Mnemosyne::First_Aid::Endocrine::Pathology::Hyperaldosteronism,3
Mnemosyne::First_Aid::Cardiovascular::Physiology::Cardiac_Output_Equations,3
Mnemosyne::First_Aid::Cardiovascular::Embryology::Heart_Morphogenesis,3
Mnemosyne::First_Aid::Gastrointestinal::Anatomy::Myopectineal_Orifice,3
Mnemosyne::First_Aid::Hematology_And_Oncology::Pathology::Blood_Transfusion_Therapy,3
Mnemosyne::First_Aid::Endocrine::Pathology::Thyroid_Cancer,3
Mnemosyne::First_Aid::Reproductive::Pathology::Vulvar_Pathology,3
Mnemosyne::First_Aid::Microbiology::Clinical_Bacteriology::Rickettsial_Diseases_And_Vector-Borne_Illnesses,3
Mnemosyne::First_Aid::Reproductive::Embryology::Orofacial_Clefts,3
Mnemosyne::First_Aid::Hematology_And_Oncology::Physiology::Antiglobulin_Test,3
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pathology::Childhood_Primary_Brain_Tumors,3
Mnemosyne::First_Aid::Endocrine::Pathology::Diagnosing_Parathyroid_Disease,3
Mnemosyne::First_Aid::Cardiovascular::Pathology::Acute_Pericarditis,3
Mnemosyne::First_Aid::Gastrointestinal::Embryology::Hypertrophic_Pyloric_Stenosis,3
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Malrotation,3
Mnemosyne::First_Aid::Psychiatry::Pathology::Obsessive-Compulsive_Disorders,3
Mnemosyne::First_Aid::Cardiovascular::Physiology::Pacemaker_Action_Potential,3
Mnemosyne::First_Aid::Microbiology::Basic_Bacteriology::Anaerobes,3
Mnemosyne::First_Aid::Renal::Physiology::Juxtaglomerular_Apparatus,3
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Pathology::Achondroplasia",3
Mnemosyne::First_Aid::Gastrointestinal::Pharmacology::Octreotide,3
Mnemosyne::First_Aid::Public_Health_Sciences::Epidemiology_And_Biostatistics::Confounding_Versus_Effect_Modification,3
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pathology::Cerebral_Edema,3
Mnemosyne::First_Aid::Psychiatry::Pathology::Panic_Disorder,3
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pharmacology::Neurodegenerative_Disease_Therapy,3
Mnemosyne::First_Aid::Microbiology::Virology::HSV_Identification,3
Mnemosyne::First_Aid::Pathology::Cellular_Injury::Amyloidosis,3
Mnemosyne::First_Aid::Biochemistry::Cellular::Sodium-Potassium_Pump,3
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Appendicitis,3
Mnemosyne::First_Aid::Gastrointestinal::Physiology::Carbohydrate_Absorption,3
Mnemosyne::First_Aid::Biochemistry::Metabolism::Ornithine_Transcarbamylase_Deficiency,3
Mnemosyne::First_Aid::Microbiology::Clinical_Bacteriology::Legionella_Pneumophila,2
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Pathology::Sjögren_Syndrome",2
Mnemosyne::First_Aid::Biochemistry::Cellular::Osteogenesis_Imperfecta,2
Mnemosyne::First_Aid::Psychiatry::Pharmacology::Preferred_Medications_For_Selected_Psychiatric_Conditions,2
Mnemosyne::First_Aid::Biochemistry::Metabolism::Homocystinuria,2
Mnemosyne::First_Aid::Endocrine::Pharmacology::Levothyroxine_And_Liothyronine,2
Mnemosyne::First_Aid::Pathology::Neoplasia::Tumor_Grade_Versus_Stage,2
Mnemosyne::First_Aid::Biochemistry::Metabolism::Disorders_Of_Galactose_Metabolism,2
Mnemosyne::First_Aid::Cardiovascular::Pharmacology::Antiarrhythmics—Potassium_Channel_Blockers_(Class_III),2
Mnemosyne::First_Aid::Biochemistry::Laboratory_Techniques::Enzyme-Linked_Immunosorbent_Assay,2
Mnemosyne::First_Aid::Microbiology::Parasitology::Protozoa-CNS_Infections,2
Mnemosyne::First_Aid::Reproductive::Physiology::Precocious_Puberty,2
Mnemosyne::First_Aid::Microbiology::Antimicrobials::Disinfection_And_Sterilization,2
Mnemosyne::First_Aid::Immunology::Cellular_Components::Innate_Versus_Adaptive_Immunity,2
Mnemosyne::First_Aid::Hematology_And_Oncology::Anatomy::Dendritic_Cells,2
Mnemosyne::First_Aid::Microbiology::Clinical_Bacteriology::Haemophilus_Influenzae,2
Mnemosyne::First_Aid::Microbiology::Antimicrobials::Metronidazole,2
Mnemosyne::First_Aid::Microbiology::Antimicrobials::Amphotericin_B,2
Mnemosyne::First_Aid::Public_Health_Sciences::Ethics::Ventilator-Assisted_Life_Support,2
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Meckel_Diverticulum,2
Mnemosyne::First_Aid::Respiratory::Physiology::Cyanide_Versus_Carbon_Monoxide_Poisoning,2
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pathology::Idiopathic_Intracranial_Hypertension,2
Mnemosyne::First_Aid::Hematology_And_Oncology::Pharmacology::Anticancer_Small_Molecule_Inhibitors,2
Mnemosyne::First_Aid::Psychiatry::Pathology::Risk_Factors_For_Suicide_Death,2
Mnemosyne::First_Aid::Psychiatry::Pathology::Peripartum_Mood_Disturbances,2
Mnemosyne::First_Aid::Hematology_And_Oncology::Pharmacology::Platinum_Compounds,2
Mnemosyne::First_Aid::Cardiovascular::Pathology::Premature_Beats,2
Mnemosyne::First_Aid::Immunology::Immune_Responses::Cell_Surface_Proteins,2
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pathology::Herniation_Syndromes,2
Mnemosyne::First_Aid::Cardiovascular::Physiology::B-Type_(Brain)_Natriuretic_Peptide,2
Mnemosyne::First_Aid::Pharmacology::Toxicities_And_Side_Effects::Age-Related_Changes_In_Pharmacokinetics,2
Mnemosyne::First_Aid::Endocrine::Pathology::Hypoparathyroidism,2
Mnemosyne::First_Aid::Microbiology::Systems::Healthcare-Associated_Infections,2
Mnemosyne::First_Aid::Pharmacology::Pharmacokinetics_And_Pharmacodynamics::Dosage_Calculations,2
Mnemosyne::First_Aid::Renal::Pathology::Squamous_Cell_Carcinoma_Of_The_Bladder,2
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Anatomy_And_Physiology::Brainstem—Dorsal_View_(Cerebellum_Removed),2
Mnemosyne::First_Aid::Microbiology::Clinical_Bacteriology::Lactose-Fermenting_Enteric_Bacteria,2
"Mnemosyne::First_Aid::Microbiology::Antimicrobials::Oseltamivir,_Zanamivir",2
Mnemosyne::First_Aid::Endocrine::Physiology::Calcitonin,2
Mnemosyne::First_Aid::Microbiology::Clinical_Bacteriology::Klebsiella,2
Mnemosyne::First_Aid::Reproductive::Pathology::Prostatitis,2
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Anatomy_And_Physiology::Mastication_Muscles,2
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Ophthalmology::Strabismus,2
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Embryology::Tongue_Development,2
Mnemosyne::First_Aid::Cardiovascular::Pathology::Infective_Endocarditis,2
Mnemosyne::First_Aid::Reproductive::Physiology::Neonatal_Birth_Weight,2
Mnemosyne::First_Aid::Public_Health_Sciences::Communication_Skills::Trauma-Informed_Care,2
Mnemosyne::First_Aid::Pharmacology::Toxicities_And_Side_Effects::Drug_Reactions—Multiorgan,2
Mnemosyne::First_Aid::Biochemistry::Nutrition::Essential_Fatty_Acids,2
Mnemosyne::First_Aid::Reproductive::Pathology::Penile_Pathology,2
Mnemosyne::First_Aid::Gastrointestinal::Anatomy::Important_Gastrointestinal_Ligaments,2
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Dermatology::Autoimmune_Blistering_Skin_Disorders",2
Mnemosyne::First_Aid::Reproductive::Pathology::Ectopic_Pregnancy,2
Mnemosyne::First_Aid::Psychiatry::Pathology::Narcolepsy,2
Mnemosyne::First_Aid::Biochemistry::Metabolism::Maple_Syrup_Urine_Disease,2
Mnemosyne::First_Aid::Biochemistry::Genetics::Disorders_Of_Imprinting,2
Mnemosyne::First_Aid::Respiratory::Pathology::Mediastinal_Pathology,2
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Anatomy_And_Physiology::Chromatolysis,2
Mnemosyne::First_Aid::Reproductive::Pathology::Cryptorchidism,2
Mnemosyne::First_Aid::Reproductive::Pharmacology::Tamsulosin,2
Mnemosyne::First_Aid::Reproductive::Pathology::5α-Reductase_Deficiency,2
Mnemosyne::First_Aid::Microbiology::Basic_Bacteriology::Cell_Envelope,2
Mnemosyne::First_Aid::Reproductive::Embryology::Umbilical_Cord,2
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Otology::Otitis_Media,2
Mnemosyne::First_Aid::Psychiatry::Pathology::Manic_Episode,2
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Intussusception,2
Mnemosyne::First_Aid::Reproductive::Anatomy::Genitourinary_Trauma,2
Mnemosyne::First_Aid::Reproductive::Embryology::Neonatal_Abstinence_Syndrome,2
Mnemosyne::First_Aid::Respiratory::Pathology::Hypersensitivity_Pneumonitis,2
Mnemosyne::First_Aid::Biochemistry::Metabolism::Glycogen_Storage_Diseases,2
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Otology::Diagnosing_Hearing_Loss,2
Mnemosyne::First_Aid::Reproductive::Pathology::Androgen_Insensitivity_Syndrome,2
Mnemosyne::First_Aid::Reproductive::Pathology::Postpartum_Hemorrhage,2
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pharmacology::Insomnia_Therapy,2
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pathology::Abnormal_Motor_Posturing,2
Mnemosyne::First_Aid::Reproductive::Physiology::Lactation,2
Mnemosyne::First_Aid::Hematology_And_Oncology::Anatomy::Plasma_Cells,2
Mnemosyne::First_Aid::Hematology_And_Oncology::Pharmacology::Heparin_Versus_Warfarin,2
Mnemosyne::First_Aid::Psychiatry::Pathology::Generalized_Anxiety_Disorder,2
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pharmacology::Barbiturates,2
Mnemosyne::First_Aid::Psychiatry::Pathology::Trauma_And_Stress-Related_Disorders,2
Mnemosyne::First_Aid::Microbiology::Antimicrobials::Antimicrobial_Prophylaxis,2
Mnemosyne::First_Aid::Gastrointestinal::Physiology::Locations_Of_Gastrointestinal_Secretory_Cells,2
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Anatomy_And_Physiology::Oligodendrocytes,2
Mnemosyne::First_Aid::Psychiatry::Pathology::Diagnostic_Criteria_By_Symptom_Duration,2
Mnemosyne::First_Aid::Microbiology::Parasitology::Cestodes_(Tapeworms),2
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Pathology::Septic_Arthritis",2
Mnemosyne::First_Aid::Microbiology::Clinical_Bacteriology::Listeria_Monocytogenes,2
Mnemosyne::First_Aid::Microbiology::Systems::Common_Vaginal_Infections,2
Mnemosyne::First_Aid::Endocrine::Pathology::Acromegaly,2
Mnemosyne::First_Aid::Biochemistry::Laboratory_Techniques::Karyotyping,2
Mnemosyne::First_Aid::Biochemistry::Metabolism::Organic_Acidemias,2
Mnemosyne::First_Aid::Public_Health_Sciences::Communication_Skills::Gender-Inclusive_And_Sexuality-Inclusive_History_Taking,2
Mnemosyne::First_Aid::Reproductive::Pharmacology::Progestins,2
Mnemosyne::First_Aid::Hematology_And_Oncology::Anatomy::Natural_Killer_Cells,2
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pathology::Facial_Nerve_Lesions,2
Mnemosyne::First_Aid::Pathology::Cellular_Injury::Types_Of_Infarcts,2
Mnemosyne::First_Aid::Hematology_And_Oncology::Anatomy::Monocytes,2
